STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",FR,France,2022,,401.2,,d,definition differs (see metadata),,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",FR,France,2023,,404.2,,d,definition differs (see metadata),,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2004,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2005,,4.8,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2006,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2007,,6.5,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2008,,6.5,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2009,,7.9,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2010,,9.4,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2011,,11.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2012,,11.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2013,,11.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2014,,16.1,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2015,,14.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2016,,18.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2017,,18.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2018,,23.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2019,,23.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2020,,25.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2021,,25.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2022,,23.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HR,Croatia,2023,,23.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2004,,36.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2005,,36.1,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2006,,43.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2007,,49.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2008,,54.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2009,,51.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2010,,55.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2011,,57.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2012,,64.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2013,,66.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2014,,76.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2015,,76.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2016,,81.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2017,,68.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2018,,79.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2019,,72.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2020,,75.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2021,,73.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2022,,74.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",HU,Hungary,2023,,69.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2004,,43.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2005,,40.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2006,,9.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2007,,38.1,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2008,,36.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2009,,33.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2010,,30.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2011,,30.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2012,,31.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2013,,32.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2014,,36.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2015,,30.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2016,,20.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2017,,34.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2018,,56.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2019,,57.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2020,,68.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2021,,63.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2022,,73.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IE,Ireland,2023,,80.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IS,Iceland,2004,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IS,Iceland,2005,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IS,Iceland,2006,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IS,Iceland,2007,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED3-8,"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",IS,Iceland,2008,,1.4,,,,,
